time,event
27.861294112300563,A
28.04701439236085,A
28.067028073937074,A
28.151695168816772,D
28.15182240920339,A
28.248272305703804,A
28.27795879545985,A
28.297064528953452,A
28.40703707897276,C
28.573975570334508,A
28.684521852253074,A
28.733354356589242,C
29.381366229185378,A
29.398560569177967,A
29.49335546558976,C
29.50551771278982,A
29.54799868628792,C
29.659044465607938,A
29.793030431313692,C
30.28464022139947,C
30.31933844724895,B
30.4068657791849,D
30.58494168501189,C
30.721047476981152,C
30.755009820047622,C
30.77836683007599,A
31.080077461887075,D
31.198318321167317,A
31.20204859990653,A
31.347409582926296,A
31.54177426512907,A
31.613928866173985,D
31.709206640815033,D
31.802394435281684,A
31.86106879717338,C
31.980692236662563,A
32.04368375473702,B
32.22969025257446,A
32.30564712552589,D
32.35160615673881,C
32.377207842059576,A
32.40787437883798,A
32.45107243606878,A
32.50234817634174,C
32.52491576247118,A
32.57250595486582,A
32.655708182457346,C
32.83842299471979,B
32.84807154310755,C
32.880986010389734,C
32.89978618089001,A
32.99806960747343,A
33.03686642932502,A
33.13398099122333,A
33.14672781689469,D
33.245754433586114,A
33.34151740533601,A
33.361330296062526,A
33.44372394025188,B
33.44809007370614,A
33.47821955164454,A
33.49293024903022,A
33.66039985120056,B
33.70501288360817,A
33.713993144440245,B
33.77861212932604,A
33.88451443152322,B
33.895009699035604,A
34.12470547691641,C
34.26379750583012,A
34.35521943145328,A
34.431261301820825,A
34.47205056620455,A
34.577381424282514,A
35.032819978337116,A
35.05535083569422,A
35.14350634093542,D
35.17151959863688,A
35.286406720131765,A
35.3987906885445,A
35.5822474663014,D
35.7017041349186,A
35.823366874542344,D
35.8349304866703,C
35.95556121744028,D
36.06366680121126,D
36.12286500911366,D
36.14041053256405,D
36.3183438278652,C
36.66826570386486,B
36.686674095147794,A
36.718383883962,A
36.88675266739395,A
37.305979619601956,A
37.31756898919277,D
37.451603558340636,A
37.48535754652124,A
37.62158803103934,C
37.62440364952173,A
37.751910101234685,D
37.92827252982566,C
38.069138819795626,A
38.20122244853764,A
38.28983599533303,A
38.49844732888079,A
38.63143846406582,A
38.80420229861802,D
38.96717049730841,D
38.97304868533653,D
39.24826822261181,A
39.300854609985954,B
39.384213345418985,D
39.920138751440525,C
39.96363723300068,A
39.97478773699802,C
40.155096454305024,A
40.25215116445731,C
40.28727817891393,A
40.32158600695567,B
40.349296593293616,C
40.49042332712426,A
40.59736880641759,C
40.63739943541678,A
40.65856880316097,C
40.70512230489975,D
40.74557317914487,A
40.853823514582224,B
40.87610256032746,A
41.05337993838884,D
41.10368833924492,D
41.18970877268283,A
41.27831106819916,A
41.3286353318434,A
41.36225697439223,A
41.380916431075036,C
41.53821805596544,A
41.85443946011724,C
41.88742835005039,D
41.92298345076697,D
41.99142397631296,D
42.194874881885745,A
42.26911410522083,A
42.298704799387956,C
42.31371506398001,A
42.40926727190959,A
42.58217986588155,A
42.77646120381454,C
42.792480407490174,A
42.839904393170755,A
42.914944113531234,A
43.10284482840716,D
43.126818944422965,A
43.3835044889217,D
43.53053307594386,D
43.67152604352478,B
43.699813023230945,B
43.70010455830788,B
43.704255976291485,D
43.82597571228523,A
43.9246193111494,D
43.987651773250974,A
43.99421630380246,A
44.03798774244736,B
44.10081867857831,A
44.163715379462246,A
44.169225718749324,A
44.185935469134044,B
44.20877739347365,A
44.33740154504524,B
44.33950195705647,A
44.545824537340906,B
44.581004331337496,C
44.63429647453099,A
44.64119616259432,A
44.641436260145134,D
44.739420126811545,D
45.12692131629427,A
45.15540288210663,B
45.204166089382795,C
45.24009566863293,B
45.382120713766064,D
45.41259676629506,D
45.44967421732371,A
45.54715407614793,A
45.59298858859058,A
45.64567684279539,C
45.759144216765456,C
45.79011490510696,A
45.97946487907508,A
46.04951974997004,B
46.08676945145354,A
46.301363438648345,B
46.37851934607311,A
46.46936851408652,D
46.47623231433138,A
46.515452455253694,D
46.59102680617738,A
46.62368612632145,A
46.78452568516133,A
46.89301091031571,A
46.993074012502994,D
47.01417777955149,C
47.301400250424464,A
47.50346713720785,D
47.52264530310993,A
47.54250742176672,A
47.65296651712287,D
47.75827029517887,B
47.75843282658464,A
47.84179738928696,A
48.09214426721138,A
48.11035170269458,D
48.13097366669682,C
48.171267900373685,A
48.29751311413428,C
48.301570327783935,A
48.37025906941214,D
48.45540374183757,C
48.45968867696827,C
48.58485408725385,D
48.64007962010331,A
48.67786936987947,A
48.693819393754765,D
48.71308858754645,D
48.78311795553887,D
48.84352146923038,B
48.86609478211993,D
48.875282205883195,C
48.887198263741126,C
49.1316964891616,C
49.35887926800959,C
49.547816617128234,A
49.62360863387581,A
49.8101727004271,C
49.83691023759307,A
49.88305404392888,A
50.022636071384596,C
50.10339365008709,A
50.21003595343283,D
50.35154814947719,B
50.48809421702008,A
50.55549651656495,A
50.60474900805865,C
50.61579155499763,A
51.150851245332326,C
51.16532150812682,C
51.22312159018036,C
51.22881432959322,D
51.28064739629625,D
51.33591030554981,D
51.36898300505387,A
51.39727627650203,A
51.42815952932404,A
51.62251879446286,A
51.671888888450454,A
51.769365801839534,D
51.83856974392628,B
51.90886141620296,A
51.93563242493252,D
52.058499431485174,D
52.05965562799281,A
52.32087835025413,C
52.39807894614902,B
52.418494106549275,A
52.578999220724036,A
52.61709689717606,B
52.6552455760442,A
52.73883648868436,D
52.78412168287295,A
52.97204415078707,D
52.97609664650087,D
53.00471351868848,D
53.032184033513076,A
53.09401504195999,A
53.27516223110343,C
53.284141517994534,D
53.425849759029624,A
53.5229076392141,B
53.558447856018056,D
53.61074308655185,A
53.61452852415883,C
53.63075547758464,A
53.69805580485887,D
53.760514930010366,C
53.763059488802945,B
53.7758518352542,D
53.804220102967115,C
53.86419887679133,A
54.0749715076382,D
54.08171692996683,A
54.125476787696755,C
54.44386749423571,B
54.447652000738245,C
54.450680598813676,C
54.56912526557772,A
54.62119087299698,A
54.64331286004339,C
54.73217643970763,C
54.89732279561769,D
54.91629312286649,A
55.090101620167935,C
55.143454311697596,B
55.19866271981576,B
55.307072825273636,A
55.36060186985528,A
55.46522806600512,A
55.466142516100454,D
55.837743292759505,A
55.86399234284868,A
55.8795105757986,A
55.885240721547056,A
55.8882922466236,A
55.89966820657668,A
55.90875751685921,C
55.93444012133178,A
55.96882406699002,D
56.104190317046985,B
56.10594480773485,C
56.137356492413616,D
56.395647263627794,A
56.42312407723903,D
56.611715491008795,D
56.63550285501428,A
56.711042409155844,D
57.07631258856506,A
57.08245114866918,A
57.24015706502274,A
57.29139656954224,D
57.65976615876386,A
57.88883243871781,D
57.91923041802158,A
58.13172261113986,D
58.2075654245706,D
58.23287461642935,A
58.30301543028662,C
58.45010615833803,A
58.45804871538326,A
58.54410200050408,D
58.54723041457203,C
58.589504013702204,B
58.657024835764474,B
58.80242042398873,A
58.99988423483591,C
59.020399134342185,A
59.028459863373605,A
59.19564419378656,D
59.26258188392755,A
59.28145825726924,C
59.288669590355234,B
59.310278358530404,D
59.31059046027724,C
59.32900754614748,A
59.49510925143419,D
59.51362575171148,B
59.646078010488814,A
59.77732609309441,A
59.88135047046714,A
59.89236033764337,A
59.91623961714333,C
59.91635117968929,D
59.94869276818936,A
59.989871832815965,D
60.024087840025025,D
60.07185165699681,A
60.12909882911093,D
60.32853515657006,C
60.33508750829626,A
60.48915891242561,A
60.582055650552746,A
60.84895913892583,D
60.88946424216917,D
60.913968492795455,B
61.01240357827228,A
61.09161071277463,A
61.109231732364414,A
61.182487002379894,C
61.19341033433891,B
61.27859281117138,D
61.44241776037632,D
61.51978209342978,A
61.57535380482167,D
61.64374815380812,A
61.71233637921058,A
61.746921600463594,D
61.7904447939514,A
61.931693764886624,D
61.938332809381535,B
61.95489881814258,B
62.015190630098516,A
62.16197646909985,A
62.19898900800315,A
62.46450050853761,B
62.52403815734442,D
62.542006197060076,B
62.66350537315908,B
62.665829964248275,A
62.81275017654574,A
62.884266354807046,A
62.93018416141573,A
62.94667004377356,A
63.01030298535228,A
63.029992205568234,D
63.074323734587,C
63.133098108590325,D
63.14405041612717,D
63.18313532382018,A
63.22455232645611,D
63.29858912941056,A
63.329221165932736,A
63.38012418697328,A
63.40425951746819,C
63.48744920783682,C
63.49597262561101,A
63.50101959386174,A
63.528956736199625,A
63.91130992969743,A
63.93170163694719,A
63.99413609377688,A
64.01181123587573,B
64.08804446367665,A
64.08891479347622,A
64.13572294175356,B
64.35133736996303,A
64.37632150297527,D
64.59174126115573,A
64.61527055836736,D
64.62115034385059,B
64.66815236299901,D
64.75852398786388,B
64.87909737505908,B
64.94403486405845,A
64.96928658472775,A
64.98587466555848,A
65.12747016189175,A
65.14658224042523,D
65.15207408175188,A
65.19341795250341,C
65.31688887036555,A
65.45403223063185,D
65.46484089875219,A
65.4971295173872,A
65.67816980387727,C
65.68647589914158,B
65.78604700949816,B
65.79457793440105,D
65.93759173210611,A
65.98444839464187,D
66.44959923291849,A
66.47181114150953,D
66.48122065531211,A
66.51139026292114,A
66.62245520462321,D
66.84900683582256,B
66.85907251264388,A
66.86291253159432,D
66.94816409279471,C
67.01014039962413,D
67.14753164457504,A
67.26315143379628,A
67.44324054224256,A
67.46083729558232,D
67.6432359807306,A
67.85290704068706,B
68.03168154751602,D
68.0714879301331,C
68.29624763660443,B
68.35688781157609,D
68.36237307571776,A
68.5323862104618,A
68.55687300788597,D
68.57999316328618,A
68.69945857095792,D
68.72309461629101,D
68.72765790649942,D
68.84659741308563,D
68.90702088918295,D
69.07358366101829,D
69.17707829377198,B
69.24103674607463,C
69.30790164208163,D
69.33262076088494,A
69.40750173740597,A
69.44415880326814,A
69.62446601066199,C
69.78819649344356,D
69.80488496154544,C
69.80687019013506,A
69.87062394569634,B
69.96041291511098,A
69.96657831217772,D
70.00379568832913,C
70.58359491087842,D
70.65696285626963,D
70.69063614011644,D
70.81700697278592,D
71.08310582730965,C
71.10672298138205,C
71.17668234843393,C
71.22268127441778,A
71.26960890952883,A
71.29278781428498,A
71.31878299934307,D
71.50013489338514,B
71.5800376406885,C
71.5819404291233,A
71.68849388051993,A
71.92065057309544,A
71.92509011504758,C
71.9616076173309,C
71.96441478906893,C
72.06181663083476,D
72.3380537435599,D
72.33955353534766,A
72.47989937253108,D
72.52595838731452,A
72.56365643430726,B
72.62630492075562,D
72.69423286501687,B
72.88983349950384,A
72.93946405913182,A
73.00394000834586,B
73.1213618534358,A
73.1573194172129,A
73.32311347320865,A
73.53972948665965,D
73.6218670796277,A
73.73513555918062,A
73.77742263927702,D
73.78102944878937,B
73.78857285263788,D
73.85761682754678,A
73.94637701668249,A
74.00302609583703,D
74.02136103109933,A
74.03876181145253,A
74.07078534410395,A
74.15305195212983,D
74.21414734369169,B
74.22338615394405,C
74.2289871985197,A
74.44673680626985,A
74.45607931245759,A
74.58698914052799,C
74.85056498248618,A
74.85312066800736,A
74.9084354626262,C
74.97038111460908,C
74.9727641218963,A
75.15755711073034,A
75.19158912031935,D
75.22539485096424,D
75.22737371356602,B
75.37369368112417,C
75.46246962283756,B
75.47490346558446,B
75.49025545856188,D
75.59215466351135,B
75.62160180727479,B
75.69617206045822,C
75.87361692013835,A
75.8762063450729,A
76.13499839605205,D
76.17608478920714,D
76.36768430936252,C
76.39858481450375,C
76.50387778183558,A
76.56136564928751,D
76.63566879252242,B
76.65664715287551,D
76.68498393830704,A
76.68879496929372,B
77.10675213186552,B
77.2017747840098,A
77.2217810415153,D
77.47040150532261,A
77.63686449832794,A
77.70555951282635,D
77.82357780338266,A
77.88395014575948,D
78.07495024404322,D
78.19226033224834,A
78.28179508558748,C
78.35413387988197,B
78.43567741767826,A
78.56534619024465,A
78.7675048134192,C
78.84195655533225,D
78.90281337436997,A
78.96094043524157,D
79.00568719163954,A
79.00982950695752,A
79.02425771598237,D
79.06485969188091,A
79.0661996562881,D
79.07282111354816,D
79.16572210359439,A
79.23043333669358,A
79.39169460113408,A
79.53160708679044,A
79.61475617488404,A
79.78298347163255,A
79.85809314086572,A
80.03829934235137,A
80.06296056740891,D
80.10820389693379,A
80.37214472874302,A
80.46627926567564,C
80.4962228752443,A
80.5940388921696,B
80.638316584974,B
80.68529335848827,A
80.75560572118457,A
80.80810785323061,D
81.20447782137288,A
81.26674737601645,B
81.33299540691631,A
81.35346020589307,D
81.41487070588302,A
81.4494832714258,A
81.4574497184366,A
81.50333290573984,A
81.521201796811,A
81.54385467670808,A
81.69703298495587,C
81.70516947149565,A
81.82245108216206,D
82.08570498475476,D
82.18337153400013,D
82.19776022351,B
82.38108892455783,A
82.46506875760392,B
82.48586583973027,D
82.52053312103365,A
82.57370979858455,A
82.6617220474332,B
82.71740995557084,B
82.74051951250802,D
82.74668761977223,A
82.83101347514217,C
82.84014687939236,A
82.8814727636436,A
82.89660950627938,A
82.95064275609464,D
83.13350017112386,D
83.15489966547257,A
83.20834482847144,A
83.21252503769998,D
83.30297962595718,A
83.34152244627097,B
83.48998149318206,D
83.50781874045973,A
83.58663305264523,B
83.63234431963907,D
83.63843093151763,B
83.73492471397769,A
83.7843315740525,D
83.8439714289579,D
83.86081833041474,B
83.95001642893567,A
83.98529173555447,D
84.03836306750333,A
84.040284699665,D
84.23546936745244,A
84.26852261021178,A
84.33290594503342,A
84.58101856152537,A
84.97927976750871,D
85.02050450662308,A
85.0219095764483,A
85.0538750646835,A
85.25784348174346,D
85.27411744025488,C
85.29426589522032,A
85.31374370622775,A
85.46075119114727,B
85.62118510183468,D
85.67206680284531,A
85.82179985360155,A
85.84046177892382,B
85.86108643538125,B
86.12019748475764,A
86.14168355846597,A
86.18533059604368,D
86.31323177251568,B
86.46952976208102,D
86.8158610694007,A
87.07700229680087,C
87.17414115862928,A
87.39692022751122,A
87.46919188073144,A
87.48072408119509,A
87.60503937721437,B
87.62487983892284,B
87.65109890430793,C
87.73672989611657,A
87.78254201450669,A
87.80019638854593,D
87.96571029727133,B
87.97508853312986,B
88.05551448395443,D
88.11341207896743,A
88.14391698513778,B
88.24604884506931,C
88.24843457587143,A
88.29199732882496,A
88.40305784687456,B
88.4904696749931,D
88.55821231264142,A
88.6065139004206,D
88.67565101030243,C
88.72042236523538,C
88.8491903673159,A
88.89459795073186,D
88.97858918627584,C
88.98401804579305,B
89.09054871002232,A
89.23029628318106,B
89.25079934279644,A
89.31098574476705,C
89.45489147766307,A
89.46523138874186,A
89.65867594013872,D
89.69116436171468,A
89.76632071731659,C
89.81959668601006,A
89.85525770594064,A
90.01766330219206,C
90.04628568221861,A
90.17246247228171,D
90.39292578893627,C
90.47406836404508,A
90.64676039637831,A
90.66166003347023,D
90.68818939740987,A
90.75981403220568,B
90.78130855061357,C
90.99331513579494,A
90.99513002132899,D
91.04190116892532,A
91.06892640869614,D
91.11884060347174,C
91.21859486249431,C
91.34128318707249,A
91.38174719972979,D
91.41703412818121,C
91.45676343673976,D
91.55465492315831,D
91.57584977015088,A
91.60880325152225,A
91.65329466910586,D
91.72278228024037,A
91.81985015356156,D
91.86131374903839,A
92.11689020206809,D
92.20722315700944,A
92.23978701884157,A
92.38201865868776,D
92.49307525500186,B
92.59316050934066,B
92.71114200013632,A
92.78622860818918,B
92.7999563065303,A
92.82071832639218,A
92.82672720702645,D
92.9644435800276,D
93.03582446529508,C
93.31298396667745,D
93.4038572305332,A
93.4465252438787,A
93.74757705802564,C
93.87311293207813,A
93.91852351025854,D
93.98477889217696,C
94.07343043989843,B
94.10717778537031,D
94.11726904881796,B
94.15075879904909,A
94.15893236726947,D
94.16621909262619,C
94.39265219061298,C
94.49376194835095,B
94.59397799119326,B
94.7747502952617,C
94.81676761488568,A
94.90670371786753,D
94.9925251645064,B
94.99856545396433,A
95.32387063126586,C
95.34548865521805,D
95.4025152966046,A
95.44353974757115,B
95.45271285528311,A
95.73650029728677,C
95.74849874222573,A
95.77666248677285,D
95.87542952529733,A
96.03081981136118,C
96.08221330590689,B
96.08271016574496,A
96.17581873714192,A
96.21743508342502,C
96.25666569739282,C
96.59406809574561,D
96.6803819958161,A
96.69218040483882,A
96.72022473371909,B
96.74174317287537,A
96.79151056695643,A
96.8195069553312,A
96.9076128960271,D
96.94858354266944,A
97.03387443979076,A
97.12437128653626,D
97.41308979019684,C
97.50628115966197,A
97.54371758928647,C
97.64236839898041,A
97.8350935850881,A
97.93107900331265,A
98.00180207444197,C
98.01114965866691,D
98.09058560650142,D
98.12102742776844,D
98.15063096377492,A
98.24660269554431,A
98.39304329875307,A
98.43499325732519,D
98.54237484220417,A
98.74418438854829,A
98.79670956200626,D
98.92075163265973,A
98.96113199330682,A
99.14230592117399,B
99.2752408360311,B
99.30000892159195,D
99.3360810150122,D
99.41699267972388,D
99.4489982917862,D
99.49437589291287,D
99.68003961066498,A
99.73494343585978,A
99.85168722336394,D
99.96758349309256,C
99.97911313012484,A
100.20449443498596,B
100.40235588148977,A
100.41790366837836,A
100.50021256271297,A
100.63244469352173,A
100.66697721084256,A
100.68605879206336,C
100.7329091582187,A
100.81385145745428,B
100.83494753315314,D
100.90311081146868,D
100.97417540270624,D
101.06577005436141,C
101.29709371230179,A
101.38198803415362,D
101.38861041786821,A
101.40671319086796,A
101.67190564237673,B
101.80574031362521,B
101.84565428977808,A
101.8578399982045,D
101.94516949414368,A
101.98681877977768,D
102.1031906299087,A
102.21015181738935,B
102.31728314641971,A
102.33424999370978,A
102.36088784726103,A
102.36383572544605,A
102.48602388134415,A
102.64016709878476,B
102.67094274745365,B
102.73025470797064,B
102.74472778403252,A
102.75769944652735,A
102.77511072258619,A
102.79696784313155,B
102.8340189281608,A
103.01378601968719,D
103.03530904847133,A
103.30690075756324,B
103.40768009088562,C
103.43162701176558,D
103.46689342640174,A
103.69978050406083,A
103.7249803123242,A
103.79621864594522,D
103.83841913319625,D
103.87653609563169,A
103.99626507524032,A
104.01927182118764,A
104.12676930278079,A
104.34588503263595,A
104.36081870478804,D
104.61706943114241,A
104.61915550976822,A
104.76925448525245,A
104.77691602339056,C
104.78555878436666,B
104.80829501875535,A
104.82857067116082,C
104.83221075647604,B
104.83231003327852,A
104.85815489362454,A
104.92191036641557,D
104.97489434953881,A
105.00904227612696,A
105.02075469415992,D
105.25046747756167,A
105.30453349552975,A
105.31053420979453,C
105.49396093073359,A
105.52846947118418,A
105.6036867176,C
105.64631565044724,C
105.71200571626389,A
105.7336879605926,B
105.90081510016084,A
105.99573303919968,D
106.03510670715328,A
106.23412926210113,A
106.84596042804529,A
106.89483864873486,B
107.24441557522226,A
107.28818373008143,A
107.32319849063884,D
107.35318191867222,A
107.39652766358788,A
107.43404382844417,D
107.46355273563373,B
107.52601923399754,C
107.52619753238254,A
107.60663012260741,D
107.61666316672088,A
107.66294576025427,B
107.6846434980362,B
107.71781342672968,A
107.79366301640509,C
107.91563053150911,A
108.07277257449071,A
108.09242121842473,C
108.15808844709852,C
108.30485438870717,B
108.33016952252085,C
108.37618661983804,A
108.44204255098543,D
108.54406030583627,A
108.85750978713756,A
108.87738754052285,D
108.91160049515072,D
108.99219325339747,A
109.06072240674327,D
109.17270392754789,B
109.21261212125275,A
109.37361980833819,D
109.47684202212783,A
109.55628173150625,A
109.71628960491621,A
109.76412670449555,B
109.80423816427218,D
109.95330156814181,A
109.98754637222042,A
110.06031205836109,A
110.08990344736183,A
110.16541907773068,A
110.22039153167113,A
110.38879996440768,A
110.42000588824149,C
110.70295490501445,A
110.77446216534133,C
110.81604008280739,D
110.84796379160403,A
110.8556585678516,A
110.86659266517731,A
110.95341923199611,D
110.96350783830935,A
110.97765554647309,A
110.98150884247333,A
111.06541627463399,B
111.07811081144972,A
111.11859805768053,C
111.18728278897231,B
111.22586192457725,A
111.26893528848598,D
111.28364375701864,B
111.42884603571522,A
111.45362406996588,C
111.59250763374776,D
111.65972480793356,A
111.68515026216734,B
111.80941131600608,A
111.90305011547416,D
111.94173219609775,A
111.97990575805714,B
112.09630097961444,B
112.25300805532557,D
112.46420648039506,D
112.57795581249076,C
112.65185744270948,A
112.67766906357782,C
112.72930341169862,A
112.75339929836196,B
112.89063414942197,A
113.26707637787764,A
113.32023552977716,A
113.39686554221902,D
113.43961849044521,B
113.45873055916218,A
113.52578114382733,A
113.54880092536519,D
113.7990386891739,B
113.8763032173842,A
113.89540216782854,D
113.90741971229286,A
113.96740687699078,B
114.22583644372112,B
114.25875736953374,A
114.38018053552968,D
114.54927721569281,A
114.54976058929452,A
114.5931901032591,A
114.61490947383152,A
114.79948147690145,A
114.83207471708543,D
114.87316224140821,A
114.95667296922092,C
114.96575895627788,A
115.06537367272973,A
115.10002940948533,D
115.1944304768775,D
115.24861366762467,A
115.29154932928778,A
115.3215831591414,A
115.5129103137634,A
115.63284391940633,A
115.67578442380457,D
115.752851185948,A
116.0215839722841,A
116.1638162725493,A
116.18942574691792,D
116.31196441613078,A
116.31979831613498,D
116.32224066584361,D
116.36632950427278,D
116.47344877359039,A
116.48480625596895,C
116.52796714438273,A
116.55589282981886,C
