time,event
27.707852582805803,A
27.83351911075186,D
27.850997069796097,A
27.924389521782707,A
28.00685739733234,A
28.040808926541814,A
28.049028062272217,D
28.058830736814887,A
28.091305112884218,A
28.10815973406629,A
28.119966554432008,A
28.133119445928997,B
28.23267852863501,B
28.251567181705738,D
28.582843465766857,D
28.78057818438775,A
28.83687306671895,B
28.92440415763434,A
28.960293952713986,A
29.142320456112195,C
29.210280808364864,A
29.251053758674647,A
29.36847827099487,C
29.472322575936925,A
29.574566306627887,A
29.823432435251554,C
29.873860642097856,A
29.890500917364488,A
29.950292588124032,A
30.15506563345953,B
30.16710719079074,A
30.179967281149935,C
30.19325120340267,A
30.413475475766514,B
30.51524834464752,C
30.577706096536957,C
30.602314701847575,B
30.640588467027317,A
30.75506846955108,A
31.084476736253002,A
31.097807331645235,A
31.222975335270515,D
31.297140926855867,A
31.298662696577953,A
31.352711865966004,B
31.406157313357053,B
31.467351067155022,A
31.509731653667323,A
31.525307701872983,C
31.527497799043463,D
31.537149189321582,A
31.669891329310953,B
31.68001324705845,A
31.791773654763357,B
31.844585923958128,C
31.86251984597954,B
31.912885035026775,A
32.11059144107677,A
32.123360820186356,D
32.18112228814772,A
32.18465077862555,D
32.204361412746714,B
32.23113323534839,B
32.240942591462506,A
32.26219226590965,B
32.26685509291435,C
32.32766519684193,D
32.40431011336918,A
32.42226523856725,B
32.49455055030328,A
32.63276323695677,B
32.65708412403808,B
32.69567989742775,B
32.702718213390646,A
32.823556143907446,C
32.8283801506297,A
32.864498460620794,B
33.11398314224291,A
33.19544201962696,A
33.243207062822904,A
33.29178715180875,B
33.30481765537673,A
33.35275960571542,D
33.37212408017849,A
33.44729239256565,B
33.58200303293549,A
33.61717858696944,C
33.62398743658201,A
33.63654001324996,A
33.64686154329074,A
33.81386454264606,A
33.996728741591276,A
34.04989220107816,A
34.074167681034034,B
34.168725009108954,B
34.47899692091761,D
34.501566740680545,D
34.51876273106473,D
34.7214704606346,D
34.86303605854524,A
35.1104495743386,B
35.322946123091306,C
35.3577679274775,A
35.40970839646984,A
35.46501434367818,B
35.48869603653158,A
35.58060164611933,A
35.69279437192053,B
35.73386359862098,A
35.91075141228216,A
35.918595998002964,C
35.946914964585766,A
36.0949762121963,A
36.1114969905767,D
36.171428998833434,C
36.17220118799119,A
36.177740211798074,B
36.20778904614842,A
36.32921405102421,A
36.377846511317344,D
36.408900589220664,A
36.41181890809413,A
36.43440060446445,A
36.45685978570911,D
36.576223611263934,D
36.60934373811364,C
36.61840004576526,C
36.778813488532855,A
36.941300549684144,A
37.00583910371268,A
37.142046922485754,B
37.24664125995988,B
37.34498204823644,C
37.49996842507798,A
37.52010006875554,D
37.52119161043291,A
37.562091351771635,D
37.64114446431951,A
37.67712598310678,A
37.74849182720417,C
37.84068358116712,A
38.09989948567709,C
38.20638976861196,A
38.48746126633423,B
38.55015752777825,A
38.58389705274955,A
38.64290929351543,B
38.80312244135645,A
38.81809815064549,A
38.922686618927784,B
38.98067897561255,D
39.14219964996436,A
39.259206974024465,A
39.279649182590596,B
39.336769761684614,A
39.36320602141248,A
39.40617206812705,D
39.42385878150781,B
39.547394441140135,A
39.55749209631988,A
39.64667842758037,C
39.652893207188534,A
39.74494159971646,A
39.942433832652576,A
40.031107980060796,A
40.167969521588866,D
40.295721318809136,D
40.3112074562366,D
40.38635986885993,A
40.43602079385355,D
40.505230416626056,D
40.52838534778228,D
40.53348496501048,D
40.60862777212595,A
40.66314393737246,D
40.70992371975234,C
40.89404072611889,D
40.938440525893824,D
40.94297793924294,A
41.00633888072766,A
41.01806808620267,C
41.10866492151672,A
41.112002692597734,A
41.15213454688438,A
41.21378293978855,A
41.26047695595295,D
41.31922756474626,A
41.37208400428339,C
41.40460681005559,D
41.45421121645911,A
41.548798345754136,D
41.604378375126515,D
41.750625933754925,A
41.80075824160565,D
41.96030782150729,B
42.02765711575527,D
42.031572097515074,A
42.045855099226905,A
42.111586759750004,A
42.11329093454757,B
42.12057164001018,D
42.4724633664684,D
42.47558310977835,D
42.49330979655497,A
42.72803434764992,C
42.79700381392632,D
42.92874228076135,B
42.97504882170931,C
42.98518788196654,A
43.065565352748116,C
43.091384258887594,A
43.11669180865721,A
43.27121398146125,A
43.30008439921449,D
43.386286057642394,A
43.42534373242459,A
43.473876817808744,C
43.57858568834108,A
43.635431787518705,D
43.67321708775285,B
43.80398572742463,A
43.91995632149179,A
44.049305111691034,B
44.1476601068254,C
44.14897802684664,A
44.174362322790024,D
44.18408690819804,A
44.196066841326925,A
44.228090330481464,D
44.248852202097744,A
44.27209950060526,D
44.33041836792511,A
44.33215655868053,B
44.347407772836135,D
44.364900115980056,A
44.3649875988468,C
44.41765979570141,A
44.43186908488533,A
44.44204028765572,C
44.46533121169777,C
44.495158946625736,A
44.61687469502798,A
44.68280548213903,D
44.717354109744875,C
44.97310080163036,A
45.13550783341596,D
45.15714767089631,D
45.158959012801844,A
45.20067626101661,A
45.213861514433496,A
45.23788869432243,A
45.25321613347328,A
45.42204216859487,D
45.481819262744786,A
45.59172353853223,A
45.62894727679995,A
45.644426441412,A
45.71257798362724,C
45.825193501262675,A
45.897750110109705,A
45.91528110903682,A
46.17723307014061,A
46.237973313932955,C
46.241066969875305,A
46.28686068089932,A
46.36512159041339,A
46.54445373166065,D
46.577368373110325,D
46.834048788644004,C
46.83868104696402,B
46.914956296121524,C
46.92012495777556,A
46.98674543002224,A
47.25770030471438,C
47.26143934393014,A
47.27181836532972,B
47.38870247266095,C
47.533747278277076,A
47.64224026272681,A
47.78176957262582,B
47.78562070338517,B
47.854839569749174,A
48.126657127848155,A
48.178656328207865,A
48.198621766981276,A
48.24883301009492,D
48.30442537895888,C
48.37527297006071,B
48.468256167706755,D
48.68720091915499,A
48.82550212180018,B
49.23252854307659,B
49.30919080449701,A
49.37606896066271,A
49.38450614562469,A
49.45918499474816,D
49.702918639298225,A
49.714213889010935,A
49.80326204749707,A
49.82374236638544,C
49.846777135386475,C
49.94916470799466,D
50.08713519397056,A
50.08758222037347,C
50.100827881017,A
50.147097024465964,D
50.18854829577312,B
50.2738562418014,A
50.40174014668111,B
50.43102081103173,A
50.47503904326028,A
50.59512615885827,A
50.70419621810919,A
50.74632238168427,B
50.99718550337458,D
51.05032195378454,D
51.1783234186626,D
51.227667169776005,A
51.5109128047406,A
51.5366348847071,A
51.550155547133464,B
51.69320671354429,C
51.75750179576265,A
51.825691021738166,B
51.840943779325485,A
51.94674831438524,A
51.99925490040233,D
52.06778468385196,A
52.09646904501383,A
52.3148026131689,D
52.391792312667945,A
52.41595016970858,C
52.54016565343706,A
52.6394270167311,A
52.71366676579376,D
52.72196784561023,C
52.72579128822074,D
52.76505938316522,B
52.78858674698696,A
52.94602810597145,D
53.0555005825048,C
53.162278782154836,C
53.17580464326357,A
53.1881271411212,A
53.191580589365756,B
53.19645151631171,B
53.31733846886441,B
53.41595374820311,A
53.4224601727066,C
53.49585286311115,A
53.52001228165817,D
53.6005814637282,A
53.63027738463831,A
53.66260512044004,A
53.67359305173983,A
53.68013536215447,D
53.73313195230729,A
53.89366877414943,C
53.958607950199216,A
53.99008672047553,D
54.151182017891195,A
54.162738260596576,C
54.204378547663254,C
54.42671895798301,B
54.43426335709685,A
54.59505329839692,D
54.722964319395146,D
55.13844019780804,A
55.223566421529746,A
55.24115097775785,A
55.274178780243105,A
55.28224735950624,D
55.34452526419865,A
55.58160774900745,A
55.58466250094397,A
55.664985165308785,D
55.763463056289154,A
55.77778863763126,C
55.90201837483169,A
56.02456340218586,D
56.170785943697695,A
56.27276712178044,D
56.35022612527591,D
56.485875159612974,D
56.490272120903434,D
56.50725097872278,D
56.52618048656195,A
56.53214856981668,A
56.5368333796298,A
56.62234278244228,D
56.65580860107989,C
56.714685965625165,A
56.714888746025885,B
56.75421743497359,C
56.762500236402936,B
56.87185120272016,B
56.93554374742882,A
56.98822718459195,D
57.335544091199665,D
57.392844436933956,D
57.44258052862371,D
57.50109232959812,D
57.609888597398474,A
57.73095059853685,D
57.74450491730442,D
57.9254710922185,A
58.11375832515772,C
58.35190208730184,A
58.40217237989757,B
58.532832624153855,B
58.565839691321045,A
58.573014805801726,D
58.619775738698685,D
58.64640519992498,B
58.78995608958573,A
58.89745956027012,D
58.93225877756305,D
58.96553389861298,B
58.975798902437646,D
59.20545602761411,C
59.23932641096982,B
59.299726979529204,C
59.31233595651204,A
59.32924453248359,B
59.37816229518528,D
59.40492553194192,C
59.429460300780555,A
59.481863128589765,B
59.63739358871612,D
59.731153375951,B
59.7597691775361,A
59.825184594547885,D
59.82580271840359,C
59.89615629975878,D
59.94956847231592,A
60.14374547941582,A
60.403434964478116,D
60.476818907035224,A
60.508832628986454,A
60.51116775939674,D
60.65900410648997,A
60.82208686489158,D
60.877808448152294,D
60.90107320777939,C
61.12171523116402,A
61.18269642774491,A
61.194390031841884,A
61.205311892916484,D
61.29107357411742,B
61.30728198038581,A
61.33760195256435,A
61.37053034746283,D
61.50561361278479,A
61.59266730012647,D
61.626475819873015,D
61.7079188749904,A
61.730701632294874,D
61.74865248704094,D
61.919388113875144,A
61.92017073518549,A
61.947019390892414,A
62.2939986022629,D
62.56621743533295,D
62.591999991737005,D
62.61365722938421,A
62.66634600246106,A
62.68581399844942,B
62.69740216100255,D
62.718445827321545,B
62.84410399053129,D
63.20117158394435,A
63.202185931699,A
63.235019653268466,A
63.24529522268923,C
63.25494748047721,A
63.269166195086704,C
63.33640354719217,A
63.36923127974062,D
63.38654220161709,A
63.444372430402105,A
63.58522216300731,D
63.710158516546386,B
63.83321571308612,A
63.92405385981219,A
64.08166324841253,B
64.09075162786537,A
64.1354247674604,A
64.16837664110146,C
64.1686993771527,A
64.46639299277626,A
64.52340285726355,A
64.65417150990505,D
64.69131270536454,A
64.71561385175562,A
64.718808612824,D
64.8898356186705,D
65.03583832184593,C
65.10429462095485,A
65.26652295180595,A
65.35825514754066,A
65.39315817600095,D
65.40998653784081,A
65.54357917269702,A
65.55069248677776,B
65.56972567212479,D
65.73470499793355,A
65.83547269657505,C
66.04593752410979,B
66.05621389912338,D
66.19729422087345,A
66.25049330420623,B
66.65776437813123,A
66.81797859064845,A
66.9207116684877,B
67.0300498499559,B
67.19566029137441,C
67.6050548260134,A
67.7780752638201,A
67.85742663904257,B
67.89802637027533,D
67.92608941937551,A
67.94062000101495,B
68.014650724389,A
68.09019846202234,B
68.13265563909623,D
68.2047685629374,B
68.306761867339,A
68.51514719913003,A
68.55870130473966,A
68.5811405427533,D
68.64382368586153,A
68.68803402091949,B
68.68952934463414,A
68.78498711120247,D
68.78919626087944,A
68.84669299496197,B
68.93702608069071,A
68.99405813488163,D
69.20179878009571,C
69.20818797347597,A
69.24398507124053,C
69.32354695046538,C
69.57303284791769,A
69.80225151204438,D
69.8568559152241,B
69.99317616325699,C
70.07649656829774,C
70.11107014065172,A
70.11420238764157,D
70.15360175818243,A
70.17613395458105,B
70.18158271349367,A
70.22771637321296,A
70.27888472162779,C
70.39395709988561,B
70.4073800867294,B
70.4964932673871,D
70.52078628568356,A
70.54501058099437,D
70.56580145606829,A
70.56645166588117,C
70.56917182231582,C
70.64348429070911,B
70.68517859651935,D
70.71322795507342,A
71.00779432969249,D
71.04763090006357,B
71.34122085501589,B
71.36910424713628,C
71.40329618358035,C
71.45410778513501,D
71.48059377443771,D
71.58494724489485,D
71.6211625744818,A
71.8559833110629,A
71.9095994631096,D
72.02289153480125,C
72.19188452603096,D
72.20413492332248,A
72.23377241391142,D
72.30936733173152,C
72.34423143375443,C
72.35590126288018,D
72.5370081632221,A
72.54723272916917,A
72.61204219757309,B
72.62645287075193,D
72.64713762635736,A
72.64793840208893,A
72.65367382233563,A
72.71433361539083,A
72.76050191822004,A
72.78985936664235,A
73.23918560489538,D
73.41151347537851,C
73.42094710369592,A
73.47025421766897,A
73.48415199278209,A
73.52537843744781,A
73.56422663407133,D
73.57095112432287,D
73.59231404288367,B
73.75171113827162,D
73.76747978459412,A
73.83564020583702,A
73.85241680234628,A
73.8544714647438,C
73.91571141012155,A
73.93048914819839,A
74.0900641163114,A
74.10705795662298,A
74.13948170180022,A
74.34595726132238,A
74.4997633751691,D
74.57046549313347,C
74.58491212310592,B
74.68815885419284,D
74.87294429867163,A
74.87712658178356,D
75.01064489109059,D
75.01273135513813,A
75.11185738263549,D
75.40683710042174,B
75.42331780012003,B
75.51181387470128,C
75.5269908286355,C
75.75431552539037,A
75.82126050662642,B
75.83279030124281,A
75.89550432305451,C
75.91783397189404,B
76.02850201347664,C
76.10811753506327,A
76.26096666956293,C
76.31742170227994,A
76.43168204073105,A
76.45270738777549,A
76.62072991769129,B
76.82478122873162,D
76.8401020693061,A
76.87160876680252,A
76.87461913452923,B
76.8907955919113,A
76.92951511373613,A
77.0015834917287,A
77.10837553983318,A
77.1692547400068,B
77.18562445071478,A
77.26494318444854,C
77.31552370558599,D
77.39198279844544,C
77.446594711217,D
77.49280394731059,D
77.59356592672113,A
77.60288154266419,A
77.61467181902708,D
77.74703507283043,A
77.76716051548749,A
77.84071347768219,A
77.88072638638808,A
77.96639476366592,B
78.00712071879997,D
78.02670513384204,A
78.11922828811561,A
78.13870756206894,C
78.18672541757827,D
78.22855557257452,A
78.23193659839144,A
78.26547730526676,D
78.57787152070806,A
78.57963038977658,A
78.81049264842505,A
78.86431796936239,C
78.86729753105679,D
78.94280846296154,B
78.94920258418588,A
79.00031342429219,B
79.03801209449149,D
79.13303331965274,A
79.16862736710502,B
79.31007862320824,A
79.33917884666403,D
79.36231549457624,A
79.43224155342115,D
79.49376746798247,B
79.5354910012547,D
79.59806966226357,A
79.62697832814877,B
79.94319754034272,D
80.11800215394821,D
80.1748538028854,A
80.21422257095287,A
80.3363966284363,B
80.35384397452242,D
80.37151320555711,A
80.40070437501237,A
80.5029609612587,C
80.5085234527677,A
80.71370505758148,A
80.72939839823262,D
80.83406518466764,D
80.9698869935445,A
81.01094204330029,A
81.06476021546767,A
81.11396571708998,B
81.14803659241973,C
81.33027809171713,D
81.33256866770125,B
81.45172440773993,A
81.4928142074685,A
81.51555173213315,A
81.67905339927336,C
81.72770536399942,A
81.74355782324784,A
81.74910879645472,D
81.8160732628421,A
81.82776022622046,B
81.85188694026843,A
81.88676679805924,A
82.00278997185703,A
82.00489888108419,A
82.23694012341033,A
82.45576061318826,B
82.49943014210662,B
82.5835377483853,A
82.61209633915921,B
82.76685425371211,A
82.77721895260233,D
82.79867075700041,D
82.86648031225889,B
82.92423187874695,A
82.97465211309944,D
83.1461508833564,A
83.2464530608145,A
83.29921275484882,A
83.41693497034407,C
83.43340402944834,A
83.62592028308998,A
83.77946355727909,B
83.83773710622864,A
84.08781356244867,B
84.22103783569291,D
84.25728614004676,D
84.26525886543311,A
84.46827859088664,A
84.91692947450632,A
84.96420936159437,B
85.01489994079932,D
85.03571141936327,A
85.0503031084699,B
85.08368706833157,D
85.12134233495621,A
85.33619257232178,D
85.45822497616335,A
85.47666532967611,A
85.48733938004659,C
85.55927556099525,A
85.6123594412751,C
85.85987175645015,A
85.94055892629311,A
85.98361048391664,A
86.14793094168262,A
86.22387318614851,A
86.35405584489945,B
86.43751023486766,B
86.44959012186534,A
86.45670737000906,B
86.56106205552179,A
86.62228845571313,A
86.70387692260803,C
86.7558002513469,A
87.11348309408275,A
87.21206644525526,B
87.35284111258831,A
87.3920944714317,B
87.42602658705098,D
87.47314106952425,D
87.50154970970846,A
87.57986488125331,A
87.58817432156215,A
87.66349917617615,A
87.94805258565992,A
88.02143265930307,A
88.04439037323536,A
88.10097873327847,A
88.19014637175098,A
88.3071351481177,A
88.32444300570354,A
88.40853462128939,A
88.55366450778065,D
88.68431078715277,B
88.90699114300601,A
88.93327164303587,D
88.9391632394562,D
88.96640803823175,A
88.99234400212302,A
89.02082127816674,D
89.42228012417667,A
89.52953200705494,B
89.76617074545676,A
89.93602937045858,A
90.08648604876866,B
90.10714619799774,D
90.18170197275403,D
90.21060465512828,D
90.3747860840589,D
90.43081581407542,B
90.4853494010629,C
90.55293776433825,C
90.60096497619506,A
90.78707576095451,D
90.81706304474598,D
90.88336155740058,D
90.9444395463571,B
91.08858656806795,D
91.11840633840157,A
91.15118338681492,C
91.24132863734518,A
91.26808559420824,A
91.29885960581426,B
91.33038518501652,A
91.3430622329543,D
91.35382184694983,A
91.47316292795797,D
91.68718398685658,B
91.7077550836671,D
91.72257584174608,A
91.87418158271295,B
92.15513867458165,B
92.28486159089306,A
92.28593502116776,A
92.31505582285698,A
92.32376685009721,D
92.42789586223229,A
92.46178423670875,A
92.53377666255946,A
92.57842897678074,A
92.8393322375175,A
92.98717391834488,A
93.0492556303531,B
93.11023579990879,A
93.12260838628211,B
93.16193488812078,A
93.20937933146206,B
93.27683540421867,A
93.37353770259294,A
93.49516772863412,A
93.51074748088962,A
93.60212046612529,A
93.79958654277146,D
93.96655381106557,D
93.97167850574392,A
93.9810871605805,B
94.01160298211832,C
94.12141552277693,A
94.24178558725526,A
94.36022927354574,C
94.38266462919677,B
94.42997993326169,C
94.70677099798776,A
94.76190902561,C
94.8624774420695,A
94.93727511826448,A
94.94242609930475,B
95.17949462678102,D
95.22740597094615,A
95.23666712458353,A
95.29594533883544,A
95.40937108302164,A
95.44243284314126,D
95.52182306282789,A
95.55940710015808,A
95.83600979648261,D
95.89104942681443,A
95.94774243354642,C
96.0467254199621,C
96.06126230817411,A
96.08821391544424,A
96.11473124311725,D
96.18831989416888,B
96.20648653304036,A
96.31848953535831,A
96.57177123293131,A
96.63321608656221,A
96.76489166603527,D
96.89782828379784,A
96.94975527792396,B
97.05657116966694,A
97.05771189337528,C
97.07662623167725,A
97.12132967807327,A
97.12963317000074,D
97.15228111317461,C
97.20574859575609,A
97.2301915085265,A
97.27146212889205,B
97.28154590874564,C
97.28606493767818,A
97.35173424227268,A
97.3678773049017,D
97.49196868847316,A
97.50259297694724,A
97.51790605478571,B
97.59623867815394,A
97.83362789688272,C
97.8870233518847,A
97.91148363280819,A
97.91277292994833,C
97.92498092495867,A
97.94000608786556,B
97.97517853505921,A
97.9954700684813,A
98.04283054702618,D
98.04505351473613,A
98.08747705739827,D
98.15119514137776,B
98.16327821539049,D
98.23053660052359,A
98.29321779424036,A
98.3236920387499,B
98.4051836278575,D
98.43125810925228,D
98.59121370579959,A
98.59467605807296,A
98.81061455790292,D
98.8307929198197,D
98.85826403252827,A
98.9385323137064,A
99.01060643364112,C
99.01232955789877,C
99.11156052395486,A
99.12392588995566,A
99.22828767961678,C
99.26786175112807,B
99.27192145799125,D
99.27445458358503,A
99.32626789629708,C
99.33767999885248,D
99.39195300905953,B
99.43792651310856,A
99.67525887858675,A
99.73303320794606,D
99.7472891114362,B
99.76528506384652,D
99.80799132000192,D
99.87277152732798,A
99.95829602950798,D
99.97269050781222,A
99.97939064364151,D
100.09082356019128,A
100.31619403336094,A
100.41200299466067,A
100.53474501354003,A
100.90710961527415,A
101.01734154852163,D
101.02998922572976,B
101.03766205629712,A
101.08921706266793,A
101.27552697863663,A
101.45598854936098,A
101.63099495858769,D
101.65141671912512,A
101.81914300869818,B
101.85208003647294,D
101.92709817496991,D
101.94196779473653,A
102.08126518710212,A
102.50670040168042,A
102.52253840682143,D
102.55023875358927,A
102.58667185626437,A
102.61064553017661,A
102.68310672556919,A
102.6973790297708,A
102.79534443077435,A
102.80541813431931,B
102.88329500383757,A
102.93512680937161,D
103.04909987815465,D
103.15802570230068,A
103.26010239829766,C
103.28502492754738,C
103.2967121819471,A
103.34034683608435,A
103.62138080156502,D
103.6283502156736,C
103.68789644647323,A
103.69212517444855,A
103.77756641096082,B
103.91101990527527,C
103.96155914475864,A
104.10207803783342,D
104.11576339511718,B
104.12273343735926,A
104.25354305912279,A
104.37563293702284,C
104.57054563418085,A
104.60555196951208,D
104.64266859353303,D
104.70698919020816,A
104.75175419962751,A
104.76597718052557,A
104.77822003455483,A
104.84559690091363,B
105.07940764068222,B
105.09068069392788,A
105.09472699739004,B
105.13161890140974,C
105.25482223177916,A
105.27723007057338,D
105.33397956228764,A
105.3832575546451,D
105.39614396736424,D
105.43371121281557,C
105.50047591159692,A
105.67035251955369,A
106.00437351226894,A
106.05653021928865,A
106.16059355473145,C
106.2623918090343,A
106.28039352119535,C
106.31998140069675,B
106.37091239978916,A
106.72872239714498,D
106.75058548591646,B
106.78590734347064,A
106.80770411788565,D
106.84836869983283,D
106.91193343770753,C
107.01348177409058,A
107.06383398996321,D
107.09355283722913,A
107.17936675145192,A
107.21808163727307,D
107.26370690162562,B
107.49867990861071,B
107.54814811186637,B
107.64339610124175,A
107.66369744697265,D
107.67875214614446,A
107.70650519747251,A
107.83745681526263,D
107.85651063377617,B
107.90187972373171,A
108.05262909842043,B
108.05450153861557,C
108.18711759089227,A
108.27460612904285,A
108.38142871661282,D
108.49003348944031,A
108.57184684839449,A
108.80933479004547,A
108.84823689840928,A
108.88019886673989,A
108.91662621241716,C
108.97026365870882,A
109.02255945097647,A
109.05782284789976,D
109.06339912544487,A
